mode_id,nearest_label_all,nearest_label_all_name,purity_all,nearest_label_labeled_only,nearest_label_labeled_only_name,purity_labeled_only,frac_unassigned_neighbors,mean_knn_dist,median_knn_dist,nfe,checkpoint,method,r_value,seed
28,11.0,unknown_label_11,0.95,11.0,unknown_label_11,1.0,0.050000000000000044,1.0117619332282721,1.0504766904660823,33560,all,v2,0.5,0
1,12.0,unknown_label_12,0.99,12.0,unknown_label_12,1.0,0.010000000000000009,0.8415195121181378,0.8659985446925247,33560,all,v2,0.5,0
22,18.0,unknown_label_18,0.99,18.0,unknown_label_18,1.0,0.010000000000000009,1.0278837969892702,1.0799720460812816,33560,all,v2,0.5,0
27,19.0,unknown_label_19,0.96,19.0,unknown_label_19,1.0,0.040000000000000036,0.8805886706114597,0.9164003471982081,33560,all,v2,0.5,0
6,5.0,unknown_label_5,1.0,5.0,unknown_label_5,1.0,0.0,0.5383808380515201,0.5523914902064888,33560,all,v2,0.5,0
10,9.0,unknown_label_9,0.97,9.0,unknown_label_9,1.0,0.030000000000000027,1.225274971450594,1.2572301426378631,33560,all,v2,0.5,0
