run_name,checkpoint,checkpoint_path,method,r_value,n_samples,seed,nfe,nfe_b0,nfe_b10,mean_b10_shift,status,all_modes,confidently_annotated_modes,covered_populations,covered_population_names,mean_purity_labeled_annotated,mean_unassigned_annotated,mean_knn_dist_annotated,confident_modes,mean_purity_labeled_conf,mean_unassigned_conf,mean_knn_dist_conf,elapsed_sec,modes_path,eval_path,best_path
labeled_b0_n5000_R1.5_seed2,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,5000,2,5000000,5000000,5050000,6.073375701904297,ok,2266,1143,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9904604207945666,0.08056867891513561,1.2211689248485724,1143,0.9904604207945666,0.08056867891513561,1.2211689248485724,3.4687891006469727,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n5000_R1.5_seed2.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b0_n5000_R1.5_seed2.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b0_n5000_R1.5_seed2.csv
labeled_b10_n5000_R1.5_seed2,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,5000,2,5050000,5000000,5050000,6.073375701904297,ok,1995,749,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9888993197451617,0.09699599465954607,1.3535769194676046,749,0.9888993197451617,0.09699599465954607,1.3535769194676046,3.3946969509124756,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed2.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b10_n5000_R1.5_seed2.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b10_n5000_R1.5_seed2.csv
labeled_b0_n1000_R1.5_seed3,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,1000,3,1000000,1000000,1010000,4.758098125457764,ok,622,308,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9908406373390254,0.08139610389610391,1.1909567817631068,308,0.9908406373390254,0.08139610389610391,1.1909567817631068,0.8727948665618896,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b0_n1000_R1.5_seed3.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b0_n1000_R1.5_seed3.csv
labeled_b10_n1000_R1.5_seed3,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,1000,3,1010000,1000000,1010000,4.758098125457764,ok,584,247,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9896177384767301,0.09194331983805669,1.2785434113622263,247,0.9896177384767301,0.09194331983805669,1.2785434113622263,0.9051849842071533,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed3.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b10_n1000_R1.5_seed3.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b10_n1000_R1.5_seed3.csv
labeled_b0_n5000_R1.5_seed3,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,5000,3,5000000,5000000,5050000,6.634097099304199,ok,2279,1111,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.99064253224887,0.08211521152115211,1.229036783686212,1111,0.99064253224887,0.08211521152115211,1.229036783686212,3.218435049057007,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n5000_R1.5_seed3.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b0_n5000_R1.5_seed3.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b0_n5000_R1.5_seed3.csv
labeled_b10_n5000_R1.5_seed3,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,5000,3,5050000,5000000,5050000,6.634097099304199,ok,2007,759,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9890332218499795,0.09752305665349142,1.3391752866587172,759,0.9890332218499795,0.09752305665349142,1.3391752866587172,3.1202070713043213,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed3.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b10_n5000_R1.5_seed3.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b10_n5000_R1.5_seed3.csv
labeled_b0_n1000_R1.5_seed4,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,1000,4,1000000,1000000,1010000,7.0355095863342285,ok,615,342,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9907125766690787,0.08318713450292399,1.1883836108008594,342,0.9907125766690787,0.08318713450292399,1.1883836108008594,0.8548860549926758,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed4.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b0_n1000_R1.5_seed4.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b0_n1000_R1.5_seed4.csv
labeled_b10_n1000_R1.5_seed4,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,1000,4,1010000,1000000,1010000,7.0355095863342285,ok,572,241,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9887549048136839,0.08721991701244813,1.2384399882308836,241,0.9887549048136839,0.08721991701244813,1.2384399882308836,0.8383071422576904,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed4.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b10_n1000_R1.5_seed4.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b10_n1000_R1.5_seed4.csv
labeled_b0_n5000_R1.5_seed4,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,5000,4,5000000,5000000,5050000,6.52100133895874,ok,2222,1129,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9895054896300762,0.08212577502214351,1.2198179371951967,1129,0.9895054896300762,0.08212577502214351,1.2198179371951967,3.018162965774536,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n5000_R1.5_seed4.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b0_n5000_R1.5_seed4.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b0_n5000_R1.5_seed4.csv
labeled_b10_n5000_R1.5_seed4,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,5000,4,5050000,5000000,5050000,6.52100133895874,ok,1988,744,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9890365647217968,0.094247311827957,1.3194126915521112,744,0.9890365647217968,0.094247311827957,1.3194126915521112,3.004438877105713,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed4.npy,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/eval_labeled_b10_n5000_R1.5_seed4.csv,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/best_per_population_labeled_b10_n5000_R1.5_seed4.csv
