annotation_flag,raw_modes,annotated_modes,covered_populations,covered_population_names,weighted_population_coverage_labeled_pct,weighted_population_coverage_all_pct,mean_purity,mean_unassigned_fraction,mean_knn_distance,run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,purity_threshold,max_unassigned_fraction,theoretical_minimum_majority_neighbors,global_distance_threshold,distance_quantile
confident_without_distance,73,30,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,1.0,0.020000000000000004,0.5964264106565965,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,73,30,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,1.0,0.020000000000000004,0.5964264106565965,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,73,30,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,1.0,0.020000000000000004,0.5964264106565965,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9992163009404389,0.02000000000000001,0.6553665400086769,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9992163009404389,0.02000000000000001,0.6553665400086769,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9992163009404389,0.02000000000000001,0.6553665400086769,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976666004927647,0.03172413793103449,0.7293540939677379,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976666004927647,0.03172413793103449,0.7293540939677379,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976666004927647,0.03172413793103449,0.7293540939677379,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.996576370953174,0.03775862068965518,0.8227207705589339,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.996576370953174,0.03775862068965518,0.8227207705589339,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,73,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.996576370953174,0.03775862068965518,0.8227207705589339,all_data_mean_shift_k100_n1000_R0.8_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed0.npy,all,data_mean_shift,0.8,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,67,32,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,0.9984375,0.02625,0.6298585106171476,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,67,32,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,0.9984375,0.02625,0.6298585106171476,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,67,32,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,0.9984375,0.02625,0.6298585106171476,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,67,31,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.998480080108719,0.027096774193548397,0.6920042560340457,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,67,31,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.998480080108719,0.027096774193548397,0.6920042560340457,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,67,31,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.998480080108719,0.027096774193548397,0.6920042560340457,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,67,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9977708355027943,0.03600000000000001,0.7758389253933152,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,67,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9977708355027943,0.03600000000000001,0.7758389253933152,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,67,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9977708355027943,0.03600000000000001,0.7758389253933152,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,67,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9965981282033428,0.041551724137931054,0.8486711240280432,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,67,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9965981282033428,0.041551724137931054,0.8486711240280432,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,67,29,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9965981282033428,0.041551724137931054,0.8486711240280432,all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,1.0,0.02064516129032258,0.6343023855114034,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,1.0,0.02064516129032258,0.6343023855114034,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,1.0,0.02064516129032258,0.6343023855114034,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976539589442814,0.027741935483870973,0.6981085583560729,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976539589442814,0.027741935483870973,0.6981085583560729,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,76,31,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9976539589442814,0.027741935483870973,0.6981085583560729,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9977536089739397,0.029333333333333343,0.7745761325204177,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9977536089739397,0.029333333333333343,0.7745761325204177,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9977536089739397,0.029333333333333343,0.7745761325204177,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9961873503924464,0.037500000000000026,0.8715797826815456,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9961873503924464,0.037500000000000026,0.8715797826815456,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,76,30,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9961873503924464,0.037500000000000026,0.8715797826815456,all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,72,31,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,1.0,0.01935483870967742,0.6124390658442179,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,72,31,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,1.0,0.01935483870967742,0.6124390658442179,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,72,31,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,90.1843492727562,44.133880893656766,1.0,0.01935483870967742,0.6124390658442179,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,72,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,1.0,0.02200000000000001,0.6736838401069883,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,72,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,1.0,0.02200000000000001,0.6736838401069883,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,72,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,1.0,0.02200000000000001,0.6736838401069883,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,72,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9992547509626133,0.032000000000000015,0.7506966573083707,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,72,30,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9992547509626133,0.032000000000000015,0.7506966573083707,all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100,0.9,0.2,72,2.168480640079183,0.95
