run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,annotation_flag,population_scope,selected_modes,cell_coverage_pct_r0.25,cell_coverage_pct_r0.5,cell_coverage_pct_r0.75,cell_coverage_pct_r1,cell_coverage_pct_r1.5
all_data_mean_shift_k100_n1000_R0.8_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed1.npy,all,data_mean_shift,0.8,1,1000,100.0,confident_population_distance,all_cells,30,0.007183736021646992,0.24304973539905653,1.642082325614808,5.4746054931634776,20.000119728933694
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,,all_raw_modes,labeled_cells,76,0.012232864814610934,0.5137803222136592,3.4459980182759002,11.321516385922418,40.66938236265551
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,,all_raw_modes,all_cells,76,0.007183736021646992,0.2939345322190561,2.0246162687675104,7.071190823974521,29.373099303177607
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_without_distance,labeled_cells,30,0.012232864814610934,0.49176116554735955,3.196447576057837,10.366129643901305,35.754217280144836
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_without_distance,all_cells,30,0.006585091353176409,0.2502334714207035,1.6199324728813964,5.400373554273126,19.839682957783577
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_global_distance,labeled_cells,30,0.012232864814610934,0.49176116554735955,3.196447576057837,10.366129643901305,35.754217280144836
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_global_distance,all_cells,30,0.006585091353176409,0.2502334714207035,1.6199324728813964,5.400373554273126,19.839682957783577
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_population_distance,labeled_cells,30,0.012232864814610934,0.49176116554735955,3.196447576057837,10.366129643901305,35.754217280144836
all_data_mean_shift_k100_n1000_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed2.npy,all,data_mean_shift,0.8,2,1000,100.0,confident_population_distance,all_cells,30,0.006585091353176409,0.2502334714207035,1.6199324728813964,5.400373554273126,19.839682957783577
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,,all_raw_modes,labeled_cells,72,0.015902724258994215,0.6373322568412296,3.7334703414192574,11.582076406473632,40.84064247006006
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,,all_raw_modes,all_cells,72,0.008381025358588156,0.3567922224084672,2.1287804410813917,7.089748808697109,29.157587222528196
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_without_distance,labeled_cells,30,0.015902724258994215,0.6324391109153853,3.6111416932731477,10.900705836299803,36.48084945013272
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_without_distance,all_cells,30,0.0077823806901175735,0.3220708316371734,1.8282608175091593,5.666171787074065,20.238380306984986
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_global_distance,labeled_cells,30,0.015902724258994215,0.6324391109153853,3.6111416932731477,10.900705836299803,36.48084945013272
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_global_distance,all_cells,30,0.0077823806901175735,0.3220708316371734,1.8282608175091593,5.666171787074065,20.238380306984986
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_population_distance,labeled_cells,30,0.015902724258994215,0.6324391109153853,3.6111416932731477,10.900705836299803,36.48084945013272
all_data_mean_shift_k100_n1000_R0.8_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed3.npy,all,data_mean_shift,0.8,3,1000,100.0,confident_population_distance,all_cells,30,0.0077823806901175735,0.3220708316371734,1.8282608175091593,5.666171787074065,20.238380306984986
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,,all_raw_modes,labeled_cells,75,0.017126010740455305,0.6104199542490857,3.712674471234419,11.588192838880937,41.00578614505731
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,,all_raw_modes,all_cells,75,0.00897967002705874,0.33524101434352627,2.1377601111084505,7.164579392255932,29.50480113024113
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_without_distance,labeled_cells,31,0.017126010740455305,0.6079733812861634,3.6099184067916865,10.934957857780713,36.56770279031647
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_without_distance,all_cells,31,0.008381025358588156,0.30530878091999714,1.8264648835037474,5.697301309834534,20.334163453940278
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_global_distance,labeled_cells,31,0.017126010740455305,0.6079733812861634,3.6099184067916865,10.934957857780713,36.56770279031647
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_global_distance,all_cells,31,0.008381025358588156,0.30530878091999714,1.8264648835037474,5.697301309834534,20.334163453940278
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_population_distance,labeled_cells,31,0.017126010740455305,0.6079733812861634,3.6099184067916865,10.934957857780713,36.56770279031647
all_data_mean_shift_k100_n1000_R0.8_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R0.8_seed4.npy,all,data_mean_shift,0.8,4,1000,100.0,confident_population_distance,all_cells,31,0.008381025358588156,0.30530878091999714,1.8264648835037474,5.697301309834534,20.334163453940278
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,,all_raw_modes,labeled_cells,40,0.008563005370227653,0.43793656036307144,2.814782193841976,9.427868912620646,35.532802427000384
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,,all_raw_modes,all_cells,40,0.004190512679294078,0.23167548669811547,1.5546802040181031,5.612892411580182,24.94731926917459
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_without_distance,labeled_cells,16,0.008563005370227653,0.4367132738816103,2.75239458328746,9.035193952071635,32.1773276083526
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_without_distance,all_cells,16,0.004190512679294078,0.22449175067646848,1.4008285242211633,4.7047484495103085,17.698330978664302
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_global_distance,labeled_cells,16,0.008563005370227653,0.4367132738816103,2.75239458328746,9.035193952071635,32.1773276083526
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_global_distance,all_cells,16,0.004190512679294078,0.22449175067646848,1.4008285242211633,4.7047484495103085,17.698330978664302
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_population_distance,labeled_cells,16,0.008563005370227653,0.4367132738816103,2.75239458328746,9.035193952071635,32.1773276083526
all_data_mean_shift_k100_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed0.npy,all,data_mean_shift,1.5,0,1000,100.0,confident_population_distance,all_cells,16,0.004190512679294078,0.22449175067646848,1.4008285242211633,4.7047484495103085,17.698330978664302
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,,all_raw_modes,labeled_cells,37,0.013456151296072026,0.40123796591923866,2.681443967362717,9.060882968182318,34.33031181572412
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,,all_raw_modes,all_cells,37,0.006585091353176409,0.2071310552908216,1.4738631737745744,5.400373554273126,23.95177318550801
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_without_distance,labeled_cells,16,0.013456151296072026,0.40123796591923866,2.6386289405115786,8.766070926150196,31.525315913733838
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_without_distance,all_cells,16,0.006585091353176409,0.2023418979430569,1.3415627020425756,4.581427647805369,17.36428725365772
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_global_distance,labeled_cells,16,0.013456151296072026,0.40123796591923866,2.6386289405115786,8.766070926150196,31.525315913733838
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_global_distance,all_cells,16,0.006585091353176409,0.2023418979430569,1.3415627020425756,4.581427647805369,17.36428725365772
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_population_distance,labeled_cells,16,0.013456151296072026,0.40123796591923866,2.6386289405115786,8.766070926150196,31.525315913733838
all_data_mean_shift_k100_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed1.npy,all,data_mean_shift,1.5,1,1000,100.0,confident_population_distance,all_cells,16,0.006585091353176409,0.2023418979430569,1.3415627020425756,4.581427647805369,17.36428725365772
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,,all_raw_modes,labeled_cells,42,0.008563005370227653,0.27034631240290163,2.263079990703023,8.399084981711868,34.83675241904901
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,,all_raw_modes,all_cells,42,0.004789157347764661,0.1484638777807045,1.2775077225162232,5.095064773353129,24.698881731759297
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_without_distance,labeled_cells,16,0.008563005370227653,0.26912302592144055,2.1835663694080516,7.936682691719573,31.08370949392638
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_without_distance,all_cells,16,0.004789157347764661,0.14068149709058692,1.1104858600129308,4.107301070376667,17.116448360910898
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_global_distance,labeled_cells,16,0.008563005370227653,0.26912302592144055,2.1835663694080516,7.936682691719573,31.08370949392638
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_global_distance,all_cells,16,0.004789157347764661,0.14068149709058692,1.1104858600129308,4.107301070376667,17.116448360910898
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_population_distance,labeled_cells,16,0.008563005370227653,0.26912302592144055,2.1835663694080516,7.936682691719573,31.08370949392638
