annotation_flag,raw_modes,annotated_modes,covered_populations,covered_population_names,weighted_population_coverage_labeled_pct,weighted_population_coverage_all_pct,mean_purity,mean_unassigned_fraction,mean_knn_distance,run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,purity_threshold,max_unassigned_fraction,theoretical_minimum_majority_neighbors,global_distance_threshold,distance_quantile
confident_without_distance,604,349,14,CD11bhi_Monocyte_cells;Erythroblast_cells;Immature_B_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,95.2426388735978,46.609276597782625,0.9928509057903601,0.07255014326647564,1.019691410788397,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,604,348,14,CD11bhi_Monocyte_cells;Erythroblast_cells;Immature_B_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,95.2426388735978,46.609276597782625,0.9928303624161944,0.07218390804597702,1.0166067960017973,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,604,334,14,CD11bhi_Monocyte_cells;Erythroblast_cells;Immature_B_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,95.2426388735978,46.609276597782625,0.9933643187932435,0.07005988023952095,0.9928723052955967,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,604,333,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,94.62854905990433,46.3087569742104,0.99110342137377,0.07591591591591593,1.1047278135225553,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,604,331,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,94.62854905990433,46.3087569742104,0.9910496656116781,0.07534743202416919,1.0985699371102438,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,604,317,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,94.62854905990433,46.3087569742104,0.9914367391353401,0.07337539432176655,1.0707924352064169,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,604,319,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.989572989853719,0.08122257053291534,1.1840902534724362,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,604,317,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9897939837673358,0.08091482649842272,1.1768396169102515,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,604,305,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9902752423985662,0.07937704918032787,1.1505967866558542,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,604,301,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9870304228836096,0.08818936877076412,1.2786004851959019,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,604,299,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9871935449218884,0.08790969899665553,1.2704712056279959,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,604,287,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9881067073037529,0.0858885017421603,1.2414225777754413,labeled_b0_n1000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed0.npy,labeled,b0,1.5,0,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,613,350,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,90.63451869793387,44.35418213165394,0.9934186362291952,0.06971428571428571,1.0284412137280623,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,613,349,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,90.63451869793387,44.35418213165394,0.9933997784533476,0.06979942693409742,1.0259142667298469,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,613,340,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,90.63451869793387,44.35418213165394,0.9934808211822278,0.0691764705882353,1.0098083736556067,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,613,335,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9915820692281403,0.07474626865671642,1.1013799867560365,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,613,334,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9915568658425958,0.07479041916167666,1.0985712186886958,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,613,325,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9915999389125532,0.07390769230769231,1.0799678392260268,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,613,319,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9900778269587832,0.08156739811912225,1.1846331989079613,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,613,318,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9900466251567668,0.08160377358490566,1.1815215899866556,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,613,311,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9901862598137464,0.08151125401929261,1.1668263576345481,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,613,307,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9878945828552788,0.08677524429967427,1.2871525544663263,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,613,307,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9878945828552788,0.08677524429967427,1.2871525544663263,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,613,300,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.987983813017,0.08626666666666666,1.269113661858953,labeled_b0_n1000_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed1.npy,labeled,b0,1.5,1,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,599,347,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,94.62854905990433,46.3087569742104,0.9936163567043155,0.0700864553314121,1.0627013191437362,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,599,345,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,94.33496030435367,46.165082253777456,0.9937242776127464,0.06933333333333334,1.056471895595289,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,599,333,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,94.62854905990433,46.3087569742104,0.9938716610455741,0.06870870870870871,1.0379050614894452,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,599,335,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,94.33496030435367,46.165082253777456,0.9921821842783857,0.07498507462686568,1.1323353113935475,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,599,334,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,94.33496030435367,46.165082253777456,0.9921587776444886,0.07467065868263474,1.1291293565064051,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,599,321,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,94.33496030435367,46.165082253777456,0.9921108601457375,0.07314641744548288,1.1052970664275357,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,599,318,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9907953417038763,0.07921383647798744,1.2145334631276912,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,599,318,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9907953417038763,0.07921383647798744,1.2145334631276912,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,599,306,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9907214270177211,0.07794117647058824,1.1920593499623282,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,599,297,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.989562389750271,0.08136363636363636,1.3138461502915602,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,599,297,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.989562389750271,0.08136363636363636,1.3138461502915602,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,599,284,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9898604303869619,0.07955985915492958,1.2860073110187709,labeled_b0_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed2.npy,labeled,b0,1.5,2,1000.0,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,622,346,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9923390658097871,0.07190751445086706,1.0378834579029406,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,622,345,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9923168602034386,0.07165217391304349,1.0353741559748497,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,622,331,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9930554877934361,0.07141993957703928,1.014061671115862,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,622,321,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9916880776661771,0.07613707165109035,1.1025805813364467,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,622,321,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9916880776661771,0.07613707165109035,1.1025805813364467,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,622,311,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,93.59120212362534,45.80110629534734,0.9917904726479967,0.07588424437299036,1.0840198885746823,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,622,308,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9908406373390254,0.08139610389610391,1.1909567817631068,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,622,308,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,89.89076051720552,43.990206173223825,0.9908406373390254,0.08139610389610391,1.1909567817631068,labeled_b0_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b0_n1000_R1.5_seed3.npy,labeled,b0,1.5,3,1000.0,100,0.9,0.2,72,2.168480640079183,0.95
